sra_accession	ecotype	isMix	isWild	original_ecotype	original_genotype
ERR7625076	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625079	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625080	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625081	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625088	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625091	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625093	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625094	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625095	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625097	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625098	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625099	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625100	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625101	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625102	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625104	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625105	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625107	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625108	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625109	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625111	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625116	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625117	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625122	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625124	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625125	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625127	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625128	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625129	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625130	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625131	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625132	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625133	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625135	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625138	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625139	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625140	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625142	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625144	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625148	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625149	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625151	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625152	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625153	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625154	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625155	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625156	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625158	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625159	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625161	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625163	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625164	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625166	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625169	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625170	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625172	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625174	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625175	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625176	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625178	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625179	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625181	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625182	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625183	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625184	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625185	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625186	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625190	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625196	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625198	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625199	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625202	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625203	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625204	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625207	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625208	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625210	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625211	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625212	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625219	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625222	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625223	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625226	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625228	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625229	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625231	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625232	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625235	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625236	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625237	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625239	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625240	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625241	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625242	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625243	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625244	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625246	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625247	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625249	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625252	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625255	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625257	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625259	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625260	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625261	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625262	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625266	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625267	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625268	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625271	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625273	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625277	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625278	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625279	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625280	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625283	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625284	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625288	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625292	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625295	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625298	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625300	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625301	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625302	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625303	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625305	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR7625308	6909	1	1	Columbia ecotype x Landsberg ecotype	wild type genotype
ERR8702798	NA	NA	NA	NA	NA
ERR9077499	NA	NA	NA	NA	NA
ERR9077501	NA	NA	NA	NA	NA
ERR9077502	NA	NA	NA	NA	NA
ERR9077503	NA	NA	NA	NA	NA
ERR9361223	NA	NA	0	NA	meiMIGS-HSBP
ERR9361224	NA	NA	0	NA	meiMIGS-HSBP
ERR9361225	NA	NA	0	NA	meiMIGS-HSBP
ERR9361226	NA	NA	0	NA	meiMIGS-HSBP
ERR9361227	NA	NA	0	NA	meiMIGS-HSBP
ERR9361229	NA	NA	0	NA	meiMIGS-HSBP
ERR9361230	NA	NA	0	NA	meiMIGS-HSBP
ERR9361231	NA	NA	0	NA	meiMIGS-HSBP
ERR9361233	NA	NA	0	NA	meiMIGS-HSBP
ERR9361236	NA	NA	0	NA	meiMIGS-HSBP
ERR9361238	NA	NA	0	NA	meiMIGS-HSBP
ERR9361239	NA	NA	0	NA	meiMIGS-HSBP
ERR9361242	NA	NA	0	NA	meiMIGS-HSBP
ERR9361243	NA	NA	0	NA	meiMIGS-HSBP
ERR9361244	NA	NA	0	NA	meiMIGS-HSBP
ERR9361247	NA	NA	0	NA	meiMIGS-HSBP
ERR9361248	NA	NA	0	NA	meiMIGS-HSBP
ERR9361252	NA	NA	0	NA	meiMIGS-HSBP
ERR9361255	NA	NA	0	NA	meiMIGS-HSBP
ERR9361256	NA	NA	0	NA	meiMIGS-HSBP
ERR9361257	NA	NA	0	NA	meiMIGS-HSBP
ERR9361259	NA	NA	0	NA	meiMIGS-HSBP
ERR9361260	NA	NA	0	NA	meiMIGS-HSBP
ERR9361264	NA	NA	0	NA	meiMIGS-HSBP
ERR9361266	NA	NA	0	NA	meiMIGS-HSBP
ERR9361274	NA	NA	0	NA	meiMIGS-HSBP
ERR9361276	NA	NA	0	NA	meiMIGS-HSBP
ERR9361277	NA	NA	0	NA	meiMIGS-HSBP
ERR9361279	NA	NA	0	NA	meiMIGS-HSBP
ERR9361281	NA	NA	0	NA	meiMIGS-HSBP
ERR9361282	NA	NA	0	NA	meiMIGS-HSBP
ERR9361283	NA	NA	0	NA	meiMIGS-HSBP
ERR9361284	NA	NA	0	NA	meiMIGS-HSBP
ERR9361285	NA	NA	0	NA	meiMIGS-HSBP
ERR9361286	NA	NA	0	NA	meiMIGS-HSBP
ERR9361287	NA	NA	0	NA	meiMIGS-HSBP
ERR9361288	NA	NA	0	NA	meiMIGS-HSBP
ERR9361290	NA	NA	0	NA	meiMIGS-HSBP
ERR9361293	NA	NA	0	NA	meiMIGS-HSBP
ERR9361294	NA	NA	0	NA	meiMIGS-HSBP
ERR9361295	NA	NA	0	NA	meiMIGS-HSBP
ERR9361297	NA	NA	0	NA	meiMIGS-HSBP
ERR9361301	NA	NA	0	NA	meiMIGS-HSBP
ERR9361302	NA	NA	0	NA	meiMIGS-HSBP
ERR9361305	NA	NA	0	NA	meiMIGS-HSBP
ERR9361308	NA	NA	0	NA	meiMIGS-HSBP
ERR9361312	NA	NA	0	NA	meiMIGS-HSBP
ERR9361313	NA	NA	0	NA	meiMIGS-HSBP
ERR9361316	NA	NA	0	NA	meiMIGS-HSBP
ERR9361317	NA	NA	0	NA	meiMIGS-HSBP
ERR9361319	NA	NA	1	NA	wild type genotype
ERR9361320	NA	NA	1	NA	wild type genotype
ERR9361321	NA	NA	1	NA	wild type genotype
ERR9361324	NA	NA	1	NA	wild type genotype
ERR9361326	NA	NA	1	NA	wild type genotype
ERR9361327	NA	NA	1	NA	wild type genotype
ERR9361331	NA	NA	1	NA	wild type genotype
ERR9361332	NA	NA	1	NA	wild type genotype
ERR9361333	NA	NA	1	NA	wild type genotype
ERR9361335	NA	NA	1	NA	wild type genotype
ERR9361336	NA	NA	1	NA	wild type genotype
ERR9361340	NA	NA	1	NA	wild type genotype
ERR9361341	NA	NA	1	NA	wild type genotype
ERR9361342	NA	NA	1	NA	wild type genotype
ERR9361343	NA	NA	1	NA	wild type genotype
ERR9361344	NA	NA	1	NA	wild type genotype
ERR9361346	NA	NA	1	NA	wild type genotype
ERR9361348	NA	NA	1	NA	wild type genotype
ERR9361351	NA	NA	1	NA	wild type genotype
ERR9361353	NA	NA	1	NA	wild type genotype
ERR9361354	NA	NA	1	NA	wild type genotype
ERR9361357	NA	NA	1	NA	wild type genotype
ERR9361359	NA	NA	1	NA	wild type genotype
ERR9361360	NA	NA	1	NA	wild type genotype
ERR9361362	NA	NA	1	NA	wild type genotype
ERR9361363	NA	NA	1	NA	wild type genotype
ERR9361367	NA	NA	1	NA	wild type genotype
ERR9361370	NA	NA	1	NA	wild type genotype
ERR9361371	NA	NA	1	NA	wild type genotype
ERR9361372	NA	NA	1	NA	wild type genotype
ERR9361377	NA	NA	1	NA	wild type genotype
ERR9361378	NA	NA	1	NA	wild type genotype
ERR9361381	NA	NA	1	NA	wild type genotype
ERR9361382	NA	NA	1	NA	wild type genotype
ERR9361384	NA	NA	1	NA	wild type genotype
ERR9361386	NA	NA	1	NA	wild type genotype
ERR9361389	NA	NA	1	NA	wild type genotype
ERR9361390	NA	NA	1	NA	wild type genotype
ERR9361393	NA	NA	1	NA	wild type genotype
ERR9361395	NA	NA	1	NA	wild type genotype
ERR9361402	NA	NA	1	NA	wild type genotype
ERR9361403	NA	NA	1	NA	wild type genotype
ERR9361404	NA	NA	1	NA	wild type genotype
ERR9361405	NA	NA	1	NA	wild type genotype
ERR9361410	NA	NA	1	NA	wild type genotype
ERR9361412	NA	NA	1	NA	wild type genotype
ERR9361413	NA	NA	1	NA	wild type genotype
ERR964432	NA	NA	NA	NA	NA
ERR964433	NA	NA	NA	NA	NA
ERR964436	NA	NA	NA	NA	NA
ERR964437	NA	NA	NA	NA	NA
ERR964440	NA	NA	NA	NA	NA
ERR964442	NA	NA	NA	NA	NA
ERR964443	NA	NA	NA	NA	NA
ERR964444	NA	NA	NA	NA	NA
ERR964445	NA	NA	NA	NA	NA
ERR964446	NA	NA	NA	NA	NA
ERR964447	NA	NA	NA	NA	NA
ERR964448	NA	NA	NA	NA	NA
ERR964449	NA	NA	NA	NA	NA
ERR964452	NA	NA	NA	NA	NA
ERR964454	NA	NA	NA	NA	NA
ERR964457	NA	NA	NA	NA	NA
ERR964459	NA	NA	NA	NA	NA
ERR964460	NA	NA	NA	NA	NA
ERR964464	NA	NA	NA	NA	NA
ERR964466	NA	NA	NA	NA	NA
ERR964469	NA	NA	NA	NA	NA
ERR964471	NA	NA	NA	NA	NA
ERR964472	NA	NA	NA	NA	NA
ERR964473	NA	NA	NA	NA	NA
ERR964474	NA	NA	NA	NA	NA
ERR964475	NA	NA	NA	NA	NA
ERR964482	NA	NA	NA	NA	NA
ERR964483	NA	NA	NA	NA	NA
ERR964486	NA	NA	NA	NA	NA
ERR964488	NA	NA	NA	NA	NA
ERR964489	NA	NA	NA	NA	NA
ERR964491	NA	NA	NA	NA	NA
ERR964493	NA	NA	NA	NA	NA
ERR964494	NA	NA	NA	NA	NA
ERR964496	NA	NA	NA	NA	NA
ERR964497	NA	NA	NA	NA	NA
ERR964498	NA	NA	NA	NA	NA
ERR964499	NA	NA	NA	NA	NA
ERR964563	6909	0	NA	Col-0	NA
ERR964568	6909	0	NA	Col-0	NA
ERR964580	6909	0	NA	Col-0	NA
ERR964587	6909	0	NA	Col-0	NA
ERR964594	6909	0	NA	Col-0	NA
ERR964602	6909	0	NA	Col-0	NA
ERR964613	6909	0	NA	Col-0	NA
ERR964614	6909	0	NA	Col-0	NA
ERR964618	6909	0	NA	Col-0	NA
ERR964619	6909	0	NA	Col-0	NA
ERR964631	6909	0	NA	Col-0	NA
ERR964636	6909	0	NA	Col-0	NA
ERR964641	6909	0	NA	Col-0	NA
ERR964644	6909	0	NA	Col-0	NA
ERR964651	6909	0	NA	Col-0	NA
ERR964653	6909	0	NA	Col-0	NA
ERR964661	6909	0	NA	Col-0	NA
ERR965679	NA	NA	NA	NA	NA
ERR965681	NA	NA	NA	NA	NA
ERR9661578	NA	NA	NA	NA	NA
ERR9661583	NA	NA	NA	NA	NA
ERR9661585	NA	NA	NA	NA	NA
ERR970479	NA	NA	NA	NA	NA
ERR970481	NA	NA	NA	NA	NA
ERR970482	NA	NA	NA	NA	NA
ERR970484	NA	NA	NA	NA	NA
ERR970485	NA	NA	NA	NA	NA
ERR970486	NA	NA	NA	NA	NA
ERR970489	NA	NA	NA	NA	NA
ERR970490	NA	NA	NA	NA	NA
ERR970493	NA	NA	NA	NA	NA
ERR970495	NA	NA	NA	NA	NA
ERR970496	NA	NA	NA	NA	NA
ERR970497	NA	NA	NA	NA	NA
ERR970499	NA	NA	NA	NA	NA
ERR970500	NA	NA	NA	NA	NA
ERR970502	NA	NA	NA	NA	NA
ERR970505	NA	NA	NA	NA	NA
ERR970510	NA	NA	NA	NA	NA
ERR970511	NA	NA	NA	NA	NA
ERR970514	NA	NA	NA	NA	NA
ERR970516	NA	NA	NA	NA	NA
ERR970517	NA	NA	NA	NA	NA
ERR970519	NA	NA	NA	NA	NA
ERR970522	NA	NA	NA	NA	NA
ERR970525	NA	NA	NA	NA	NA
ERR970527	NA	NA	NA	NA	NA
ERR970529	NA	NA	NA	NA	NA
ERR970530	NA	NA	NA	NA	NA
ERR970531	NA	NA	NA	NA	NA
ERR970534	NA	NA	NA	NA	NA
ERR970538	NA	NA	NA	NA	NA
ERR970539	NA	NA	NA	NA	NA
ERR970541	NA	NA	NA	NA	NA
ERR970542	NA	NA	NA	NA	NA
ERR970545	NA	NA	NA	NA	NA
ERR970546	NA	NA	NA	NA	NA
ERR970547	NA	NA	NA	NA	NA
ERR970548	NA	NA	NA	NA	NA
ERR970551	NA	NA	NA	NA	NA
ERR970553	NA	NA	NA	NA	NA
ERR970557	NA	NA	NA	NA	NA
ERR9708199	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708200	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708204	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708206	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708207	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708208	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708212	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708214	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708215	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708216	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708217	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708219	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708220	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708221	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708222	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708224	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708228	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708230	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708231	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708232	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708233	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708235	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708238	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708239	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708240	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708242	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708243	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708244	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708245	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708246	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708250	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708251	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708253	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708255	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708257	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708258	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708259	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708261	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708262	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708263	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708264	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708266	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708267	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708268	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708269	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708270	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708271	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708272	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708274	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708278	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708279	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708281	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708282	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708283	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708284	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708285	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708286	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708287	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708288	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708289	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708290	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708292	6909	1	0	Col x Ler	zyp1-1/zyp1-6 mutant
ERR9708294	6909	1	1	Col x Ler	wild type genotype
ERR9708296	6909	1	1	Col x Ler	wild type genotype
ERR9708297	6909	1	1	Col x Ler	wild type genotype
ERR9708299	6909	1	1	Col x Ler	wild type genotype
ERR9708300	6909	1	1	Col x Ler	wild type genotype
ERR9708303	6909	1	1	Col x Ler	wild type genotype
ERR9708306	6909	1	1	Col x Ler	wild type genotype
ERR9708307	6909	1	1	Col x Ler	wild type genotype
ERR9708310	6909	1	1	Col x Ler	wild type genotype
ERR9708313	6909	1	1	Col x Ler	wild type genotype
ERR9708314	6909	1	1	Col x Ler	wild type genotype
ERR9708317	6909	1	1	Col x Ler	wild type genotype
